gene	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	bridging	average_neighbors	class
SRPK2	2.0	1.0	0.0	0.0	50.0	6.0	0.0	1.0	0.0	0.025240306022363167	0.47592817352877104	6.667816346969549e-05	0.0027108472028674296	287	0.2440616378440213	-0.173	1.5145793573138347e-07	777.3367875647667	
SLC7A7	1.0	0.0	1.0	0.0	42.0	1.0	0.0	0.0	0.0	0.0022232393905708497	0.4275131387677513	4.4753645931290854e-07	0.0004497169483846053	31	0.7058823529411765	-0.6905	4.114095188469439e-08	1241.4411764705885	
STRA6	0.0	0.0	0.0	0.0	52.0	1.0	0.0	3.0	0.0	0.000653893938403191	0.3844587460405249	1.4384526180035055e-08	9.686208309008388e-05	10	0.5777777777777777	-0.9497	5.5059611774071326e-08	996.7	
NR2C1	4.0	0.0	0.0	0.0	38.0	4.0	0.0	2.0	0.0	0.02994834237886615	0.4868831582298631	9.72723833741883e-06	0.006068682191930403	348	0.4211728282992365	-0.2844	2.975534415534472e-08	1295.1200873362445	
TNFRSF10C	1.0	3.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	0.006669718171712549	0.4505229046987774	1.1631990206547921e-05	0.0011463959992331278	94	0.30130071830712485	-0.6112	2.5717329283412485e-07	1041.1470588235297	
PTPN9	3.0	0.0	0.0	0.0	59.0	4.0	0.0	1.0	0.0	0.0068658863532335065	0.4160115339626234	1.3230396986714815e-05	0.00035070833915805963	91	0.27106227106227104	-0.3819	2.119937107175761e-07	381.9809523809524	
POGZ	4.0	4.0	0.0	1.0	81.0	12.0	0.0	0.0	0.0	0.05453475446282613	0.5013769588879418	0.00025502139560029994	0.008604788158079602	373	0.2256873972610627	0.0831	1.724111457187812e-07	1017.093525179856	
SEC61A1	1.0	1.0	0.0	0.0	34.0	3.0	0.0	2.0	0.0	0.01085463937749297	0.4399217558898829	8.349911574608647e-06	0.0006135845330623249	148	0.5667031763417305	-0.4278	1.0239255349830754e-07	599.5963855421687	
DNA2	5.0	0.0	1.0	0.0	64.0	7.0	0.0	2.0	0.0	0.02537108481004381	0.4600366994555245	9.445170105451924e-06	0.00285959570611386	272	0.4921148672047737	-0.1713	2.4467974324709077e-08	817.020618556701	
PYDC1	0.0	0.0	0.0	0.0	17.0	1.0	0.0	0.0	0.0	0.017916693912247438	0.4777121794271078	5.704444838916345e-06	0.003757992478747491	245	0.424614315125264	-0.4806	4.704301928506049e-08	1326.8795620437954	
SHCBP1L	5.0	2.0	0.0	0.0	57.0	5.0	0.0	1.0	0.0	0.009285293925325313	0.4631996607705355	2.2769978830384456e-06	0.0012132981429387793	137	0.4970532414344221	-0.5901	5.2927448732800236e-08	1018.2957746478876	
COX4I2	0.0	0.0	0.0	0.0	19.0	4.0	0.0	1.0	1.0	0.005950434839469039	0.447242206235012	3.68888467110718e-05	0.0007996769084401063	66	0.3557997557997558	-0.3943	6.081216366892125e-07	871.8901098901099	
TOR1AIP2	4.0	1.0	1.0	0.0	52.0	2.0	1.0	0.0	0.0	0.0035310272673772314	0.4306674176288369	1.1660118756730697e-06	0.0007750058702487817	50	0.5408805031446541	-0.7244	9.625005921126707e-08	1165.074074074074	
PYCR1	1.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0058196560517884	0.4571761681265134	2.986994355843666e-06	0.0011319452981890968	88	0.4004085801838611	-0.7687	2.2206225808240247e-07	1453.8426966292136	
TOP2B	10.0	1.0	3.0	0.0	70.0	6.0	0.0	4.0	0.0	0.0232786242071536	0.4773990135481052	2.3077031429367954e-05	0.0038051708485646782	274	0.2741256527931635	-0.2504	7.158566507006145e-08	1083.1320224719102	
GSTO1	0.0	0.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.01085463937749297	0.4586432341650672	8.177372664740119e-05	0.0007182974528134561	110	0.2619204089083607	-0.1374	3.784866804681953e-07	480.3192771084337	
PPP2R2B	2.0	1.0	0.0	0.0	63.0	3.0	0.0	2.0	0.0	0.08520238017393579	0.5079718328572378	0.0002429599698739418	0.01553287253837255	472	0.2233130917308869	0.2554	7.617787861803165e-08	959.3706830391403	
GRIA1	2.0	0.0	1.0	0.0	224.0	12.0	1.0	6.0	0.0	0.06460472111423528	0.4869606750517434	0.0003660012914321813	0.01371167861618042	532	0.33968718851137664	0.195	1.449068494204031e-07	790.4443319838057	
CSF3	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.029752174197345188	0.4731452261617474	1.1808016452392325e-05	0.006287832263010568	356	0.4230139904148715	-0.2556	3.560624879684982e-08	1112.6637362637362	
FCHSD2	0.0	0.0	0.0	0.0	30.0	2.0	0.0	2.0	0.0	0.02609036814228732	0.4845690747782002	0.0001615743257528772	0.0032201246931905787	265	0.2540522159670533	-0.1493	3.036651074288417e-07	862.6365914786968	
SEC24C	4.0	4.0	0.0	0.0	80.0	6.0	0.0	4.0	0.0	0.02033610148433924	0.4558135375994754	2.3788196524370602e-05	0.0012542735019189762	197	0.3796701586972306	-0.0818	7.052604455728399e-08	508.1061093247589	
LCA5	2.0	3.0	0.0	0.0	54.0	9.0	0.0	0.0	0.0	0.0037925848427385078	0.3785583444724985	8.092204855800989e-07	0.000157652744082564	53	0.808832425892317	-0.4941	3.4504258599018536e-08	353.17241379310343	
QTRT2	1.0	1.0	0.0	0.0	36.0	1.0	0.0	0.0	0.0	6.53893938403191e-05	0.3110040062635999	0.0	5.981709680773818e-07	1	0.0	-0.9828	0.0	115.0	
CCNK	2.0	2.0	0.0	0.0	25.0	2.0	0.0	1.0	0.0	0.07212450140587197	0.4975274904027588	0.00047145803911626384	0.007815591139028398	376	0.17649275281240898	0.3192	1.314058468166044e-07	703.7497733454214	
ACACB	15.0	3.0	2.0	0.0	240.0	7.0	0.0	8.0	0.0	0.016020401490878182	0.4705538461538462	9.736607596925708e-05	0.003145993607735606	204	0.3864168618266979	-0.4163	4.108398110606695e-07	1066.7102040816326	
PSMD2	0.0	0.0	0.0	0.0	56.0	3.0	0.0	1.0	0.0	0.0910220362257242	0.5048027727347747	0.0002831390725558561	0.009650504912271207	396	0.20064639678722826	0.4042	5.815591079444172e-08	689.0869252873563	
NPTX2	2.0	0.0	0.0	0.0	61.0	3.0	1.0	1.0	0.0	0.0001307787876806382	0.2520561040330954	0.0	1.6581297499551008e-08	2	1.0	-0.2667	0.0	3.5	
M1AP	2.0	0.0	0.0	0.0	59.0	5.0	0.0	2.0	0.0	0.002354018178251488	0.4206342657535	8.844744591759882e-07	0.0003132833440258209	34	0.4492063492063492	-0.7736	1.2682562078464135e-07	890.5277777777777	
PEA15	2.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.044987902962139545	0.4971554890933325	5.267032412459677e-05	0.010564053473401669	396	0.34601909210927184	-0.1603	6.595640040657733e-08	1316.9375	
DCBLD2	3.0	0.0	0.0	0.0	67.0	4.0	0.0	2.0	0.0	0.04531484993134114	0.4978190104166666	4.3283278281995726e-05	0.009123383327120772	386	0.3272527087555989	-0.1127	5.726882677390709e-08	1208.0432900432902	
MMP27	4.0	0.0	0.0	0.0	68.0	5.0	0.0	1.0	0.0	0.02994834237886615	0.4822312616277237	4.840405153892265e-05	0.003714911130107204	277	0.3608687758592681	-0.0942	9.614345163867356e-08	894.6266375545853	
COG5	4.0	0.0	1.0	0.0	69.0	4.0	0.0	4.0	0.0	0.02072843784738116	0.4572445135442205	2.165746021334529e-05	0.0009484966697427467	188	0.4896977199217346	-0.0347	5.963354863201188e-08	463.9526813880126	
SENP2	4.0	0.0	0.0	0.0	38.0	8.0	0.0	0.0	0.0	0.02994834237886615	0.485522890342244	2.650165906386997e-05	0.005507879079290993	346	0.2968572329507993	-0.3016	8.515415036948468e-08	1222.5152838427948	
BBC3	0.0	1.0	0.0	0.0	15.0	1.0	0.0	1.0	0.0	0.018439809062969992	0.4789239634222723	5.873232210925472e-06	0.004118075685051779	240	0.4875949622674844	-0.4615	4.398858433581994e-08	1394.5106382978727	
HILPDA	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.02118616360426339	0.4820944454952399	6.9686646449518185e-06	0.004918170096876297	298	0.4173833276000459	-0.4823	5.088547237997359e-08	1488.4814814814815	
KIF3C	2.0	0.0	2.0	0.0	64.0	5.0	0.0	1.0	0.0	0.02072843784738116	0.4590838136407301	3.381163096008408e-05	0.0011016000061423732	200	0.4635826378628759	-0.0594	8.477669486206594e-08	490.68769716088326	
HCAR2	0.0	0.0	0.0	0.0	60.0	2.0	0.0	0.0	0.0	0.03439482116000785	0.4676758409785933	2.9647541593825364e-06	0.009112551414228379	425	0.7976534492123846	-0.2622	8.54935744589895e-09	1151.9220532319393	
PDE8A	3.0	0.0	1.0	0.0	51.0	3.0	0.0	2.0	0.0	0.011770090891257438	0.4622755577050964	1.1397177054590366e-06	0.002477117992466398	180	0.4581626319056487	-0.7088	3.5460866503089395e-08	1400.638888888889	
TJP3	3.0	0.0	1.0	0.0	76.0	4.0	0.0	2.0	0.0	0.0029425227228143595	0.3757216912758273	4.99810639295014e-07	0.00014307937130879952	44	0.5949494949494949	-0.5555	3.4129508902150715e-08	290.8666666666667	
FBXO38	2.0	2.0	0.0	0.0	81.0	6.0	0.0	6.0	1.0	0.003334859085856275	0.4394540229885057	1.1968701943018892e-07	0.0007512788647383812	51	0.5270588235294118	-0.8747	3.360528505192148e-08	1493.0196078431372	
SPAG9	4.0	1.0	1.0	0.0	84.0	10.0	0.0	2.0	0.0	0.02059765905970052	0.4821552430796393	3.9178842388873246e-05	0.004388106610850065	255	0.3490445859872611	-0.3392	1.5424665483877968e-07	1302.3650793650793	
UPF2	6.0	2.0	2.0	0.0	92.0	6.0	0.0	3.0	0.0	0.029163669652782317	0.4659942714364069	8.453383615995982e-05	0.0017384382392979876	255	0.5135990325993853	0.0101	1.2328866163867846e-07	572.6165919282511	
MDH1	1.0	0.0	0.0	0.0	27.0	1.0	0.0	1.0	0.0	0.006342771202510953	0.44947683987773335	6.91196368924326e-05	0.0012341671949175	72	0.2841494845360825	-0.4497	8.803878829263935e-07	1123.1649484536083	
PI4KB	4.0	1.0	1.0	0.0	58.0	11.0	0.0	2.0	1.0	0.040279866605636566	0.4908524842726922	0.00011410610777746379	0.005887006152363122	340	0.2983898215605533	-0.0039	1.2012243396580934e-07	894.6525974025974	
TRPV5	6.0	0.0	0.0	0.0	132.0	16.0	0.0	9.0	0.0	0.07885960897142484	0.5067934782608695	0.00021366666150661798	0.020972202416433643	539	0.4287593842681475	0.1139	1.088181156812299e-07	1138.0978441127695	
CDK6	0.0	0.0	0.0	0.0	22.0	3.0	0.0	1.0	0.0	0.09520695743150462	0.5089862211276044	0.0003273955484460826	0.015970555677515957	438	0.1994873683018013	0.3356	6.888406826049027e-08	875.9890109890109	driver
OSMR	6.0	1.0	0.0	0.0	113.0	10.0	0.0	7.0	0.0	0.017262799973844244	0.466648358354693	2.5805865554299894e-06	0.004206381084253439	247	0.6149037907593039	-0.5073	2.493182219168371e-08	1340.6098484848485	
ATG4D	0.0	0.0	0.0	0.0	48.0	2.0	0.0	2.0	0.0	0.011246975740534886	0.471860536871336	1.8550011538743492e-05	0.002168489505851069	137	0.3999048007615939	-0.4495	1.9470847751383508e-07	1257.8430232558142	
TPPP3	1.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.029294448440462962	0.4826878767793454	1.8468448211111075e-05	0.0033413754662207683	289	0.3370885266858421	-0.2033	5.319899006772467e-08	951.6316964285713	
SPRR3	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.009350683319165632	0.445016732140259	5.7939980568859666e-05	0.0016232611620347474	118	0.44538560031517777	-0.4835	5.336518312033879e-07	983.2307692307692	
CHAF1A	3.0	0.0	0.0	0.0	87.0	4.0	0.0	0.0	0.0	0.03125613025567253	0.4772053546353793	6.134200690381499e-05	0.0040412910115297535	301	0.29326421234528915	-0.0771	9.116794751291584e-08	905.4205020920504	
VIPR2	1.0	0.0	0.0	0.0	46.0	3.0	0.0	1.0	0.0	0.02112077421042307	0.4521479466635129	1.091248330706431e-05	0.0050898420783917105	294	0.7478414706843836	-0.3948	5.3378835633218665e-08	1009.7461300309598	
SPOP	2.0	2.0	1.0	0.0	125.0	5.0	0.0	2.0	0.0	0.036879618125939984	0.4839863282486233	4.4068653492992154e-05	0.0050529900619628075	364	0.4670584382046534	-0.1042	6.6761026862619e-08	947.3510638297873	driver
FANCA	2.0	1.0	0.0	0.0	106.0	9.0	0.0	4.0	0.0	0.031583077224874134	0.4774437263900596	2.5760930566996162e-05	0.0042939112482771056	331	0.4324544900045532	-0.1776	5.37491809474058e-08	959.5258799171844	driver
EIF2AK4	7.0	2.0	0.0	0.0	96.0	9.0	0.0	4.0	0.0	0.06748185444320931	0.5003762719628309	0.00026451129728326933	0.00965825220917868	419	0.28128594951841746	0.2046	1.2908361571272507e-07	835.281007751938	
BCKDHA	1.0	0.0	0.0	0.0	28.0	1.0	0.0	2.0	1.0	0.002615575753612764	0.3925207258540592	2.5469761086977985e-06	0.00015529617621369042	33	0.6282051282051282	-0.4069	1.0834046670175662e-07	376.45	
LYPD3	3.0	0.0	0.0	0.0	34.0	3.0	0.0	1.0	1.0	0.0052965409010658476	0.3942002835416935	3.7183030598830283e-06	0.00016754515031424142	75	0.8191358024691358	-0.237	6.123856888270912e-08	260.2469135802469	
THBS3	10.0	0.0	1.0	0.0	63.0	5.0	0.0	3.0	0.0	0.01732818936768456	0.4671472645630326	2.528733017567303e-06	0.003020360526534081	233	0.6989708404802745	-0.4047	1.88267752247738e-08	1129.5018867924528	
ATP11A	4.0	0.0	0.0	0.0	96.0	7.0	0.0	11.0	0.0	0.0017655136336886157	0.3740217178634318	0.0	0.00011489299574315596	27	1.0	-0.5944	0.0	594.6296296296298	
CMAS	2.0	1.0	0.0	0.0	26.0	9.0	0.0	4.0	0.0	0.00019616818152095726	0.3572129309539381	0.0	5.8086062830007547e-05	3	1.0	-0.9925	0.0	1848.666666666667	
ZNF319	4.0	0.0	1.0	0.0	39.0	6.0	0.0	0.0	0.0	0.002354018178251488	0.3764338108600404	1.8073596431108856e-07	0.00017969175573752966	36	0.4555555555555556	-0.7279	2.8729980470910912e-08	425.38888888888886	
DOT1L	3.0	0.0	1.0	0.0	113.0	11.0	1.0	6.0	0.0	0.019943765121297325	0.4819577069742523	4.4196496894904144e-06	0.005014639768674352	299	0.4292277825711821	-0.5785	4.745105289824799e-08	1640.7311475409836	driver
HEBP1	0.0	1.0	0.0	0.0	11.0	1.0	0.0	1.0	0.0	0.04158765448244295	0.4713369906922271	4.193229143262792e-06	0.0107997833868706	438	0.7347843312038825	-0.17800000000000002	8.530557128027493e-09	1123.6069182389938	
UPF3A	19.0	1.0	0.0	0.0	18.0	5.0	0.0	3.0	0.0	0.02589419996076636	0.4619683421942968	2.468593886949415e-05	0.0016047844490632126	255	0.6239227720240379	-0.0825	5.7915818136138976e-08	607.0631313131313	
F8	17.0	8.0	0.0	0.0	282.0	30.0	0.0	3.0	0.0	0.018439809062969992	0.4563712324679201	7.800387498349086e-05	0.0013423112578848182	171	0.2393932510537341	-0.0969	2.102643123880627e-07	507.47163120567376	
PER3	4.0	0.0	0.0	0.0	93.0	8.0	1.0	1.0	0.0	0.022167004511868173	0.475469468971521	1.1751035042975862e-05	0.0035499835317225493	296	0.4159641130369517	-0.3766	6.308440622201046e-08	1136.4719764011802	
LRRC6	0.0	1.0	0.0	0.0	75.0	6.0	0.0	2.0	0.0	6.53893938403191e-05	0.2822055322839586	0.0	1.3258121524623915e-07	1	0.0	-0.9429	0.0	34.0	
GGNBP1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0005231151507225528	0.3692890949483242	4.751352954039953e-09	5.693178070470953e-05	8	0.75	-0.9482	2.2049979803516973e-08	812.375	
QRFPR	5.0	1.0	0.0	0.0	68.0	2.0	0.0	2.0	0.0	0.041391486300922	0.4681769478034594	5.9194273468728085e-06	0.010540409921514114	438	0.7300027996080549	-0.1695	1.1316145848111551e-08	1086.826224328594	
TRAPPC5	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0130124893742235	0.4169074750558857	5.9366079419325375e-06	0.00035633507550285955	145	0.5132226790518247	-0.1309	3.3468768436293574e-08	334.7085427135678	
PCDHA12	4.0	0.0	0.0	0.0	194.0	3.0	0.0	0.0	0.0	0.009546851500686591	0.4066530167256096	1.1488073801318935e-05	0.0004481665347548552	129	0.8339159187529523	-0.2203	8.976261601405002e-08	362.1027397260274	
ASB5	2.0	0.0	0.0	0.0	69.0	5.0	0.0	5.0	0.0	0.019812986333616688	0.4463285080551016	1.453738046585452e-06	0.0020194020358703445	274	0.7244333704893668	-0.3281	8.161458339112937e-09	849.7458745874588	
IFNW1	0.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	0.0	0.02412868632707775	0.4704669907094075	3.550518026033752e-06	0.00568682017594575	324	0.5208259691292565	-0.4132	1.9405174444324443e-08	1255.5365853658534	
CENPM	1.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.028836722683580725	0.4634101996909185	8.701096857531927e-06	0.002141707159957233	289	0.4666563595135024	-0.0744	1.987814073000504e-08	647.3242630385488	
ADGRF1	4.0	1.0	0.0	0.0	106.0	7.0	0.0	2.0	0.0	0.0130124893742235	0.4445122660155796	1.6620322393859492e-06	0.003473869302943255	191	0.7967108268615807	-0.6008	2.8764987500573088e-08	1107.5628140703518	
INTS3	0.0	1.0	0.0	0.0	79.0	8.0	0.0	3.0	0.0	0.034329431766167526	0.47177319842053295	8.886083781729104e-06	0.003953439573692883	365	0.6097782624500182	-0.1688	2.0334903853337912e-08	927.0342857142856	
RAPSN	0.0	0.0	0.0	0.0	23.0	2.0	0.0	0.0	0.0	0.01242398482966063	0.467547158274481	2.8405272443153527e-05	0.0023114543086182764	162	0.3950431634642161	-0.4311	1.8440833461593585e-07	1160.4842105263158	
ALX4	7.0	0.0	0.0	0.0	54.0	4.0	0.0	0.0	0.0	0.01314326816190414	0.4494372116260617	6.217918629896546e-06	0.0015934540432967748	169	0.3977611940298508	-0.3328	4.241837451733088e-08	782.8109452736319	
SYCE1L	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0016347348460079775	0.3709012417539775	3.4055016225489284e-08	9.948274713384064e-05	25	0.71	-0.8682	1.8994152781435086e-08	584.6	
MPV17	0.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	0.006408160596351272	0.4369428571428571	3.937010867641083e-06	0.00076380924586487	70	0.6105617504733852	-0.4475	7.341965607508767e-08	789.7857142857142	
CAPG	1.0	1.0	1.0	0.0	25.0	2.0	0.0	0.0	1.0	0.06146603020989996	0.5037551880888069	7.859142511217793e-05	0.011168580876404764	396	0.2719824167856253	0.0333	5.6923904663525856e-08	1163.1840425531916	
ADAM30	9.0	1.0	1.0	0.0	83.0	4.0	0.0	0.0	0.0	0.0009808409076047864	0.3410114614458369	7.842507575157273e-07	1.4145494784835517e-05	13	0.8857142857142857	-0.3776	9.031966402435793e-08	120.13333333333334	
EFCAB7	3.0	1.0	0.0	0.0	54.0	8.0	0.0	3.0	0.0	0.013404825737265416	0.4693839968079556	9.114827240378254e-06	0.002473235212260355	194	0.3509803921568627	-0.5452	9.789649174739248e-08	1227.3219512195121	
SMAD3	2.0	1.0	0.0	0.0	70.0	3.0	1.0	0.0	0.0	0.2378212253972405	0.558730042745972	0.003466870370535292	0.028800337673572686	396	0.09989857935477353	0.7122	8.529333198235983e-08	672.1113555127853	driver
CDX1	2.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.019224481789053817	0.4732037873630794	1.041470929709161e-05	0.004078432307852925	261	0.4098581412087019	-0.4707	6.365709324547615e-08	1397.455782312925	
STMN2	0.0	0.0	0.0	0.0	27.0	1.0	0.0	2.0	0.0	0.013862551494147649	0.4656820950060902	2.7128843573851586e-05	0.002800311901883349	181	0.2948672091567558	-0.4427	1.8765994235542408e-07	1006.6320754716983	
GCNT3	0.0	0.0	0.0	0.0	31.0	5.0	0.0	1.0	0.0	0.0038579742365788274	0.3439566371283343	2.784450696909873e-07	2.751592088509068e-05	57	0.9585037989479837	-0.1604	6.094710547696418e-09	107.06779661016952	
NPHS1	5.0	0.0	1.0	0.0	163.0	5.0	0.0	6.0	0.0	0.03544105146145295	0.4836037061632356	5.690342525158233e-05	0.0061047535599673105	354	0.4342443609278976	-0.13	8.098069388772775e-08	1039.7767527675276	
USP10	6.0	1.0	0.0	0.0	53.0	4.0	0.0	0.0	0.0	0.038187406002746366	0.4855999745975296	4.2917875285097246e-05	0.005696249008127968	380	0.4856963274513029	-0.1719	6.712848115844432e-08	1078.86301369863	
SSX5	0.0	0.0	0.0	0.0	29.0	1.0	0.0	3.0	1.0	0.0003269469692015955	0.3591676648112921	0.0	6.041444940922341e-05	5	1.0	-0.9422	0.0	1064.2	
ZBTB8OS	1.0	0.0	0.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0028117439351337216	0.4428004748530561	6.839236560307822e-07	0.0005211097635181689	41	0.4075304540420819	-0.8072	8.510062295282545e-08	1324.3255813953488	
PIK3CD	1.0	0.0	1.0	0.0	101.0	4.0	0.0	4.0	0.0	0.19701824364088144	0.536671813587872	0.000940876004664782	0.03690667171073162	599	0.17184696329187069	0.6012	5.442040267777046e-08	812.7387985396616	
DZIP1L	1.0	1.0	0.0	0.0	67.0	4.0	0.0	1.0	2.0	0.008239063623880208	0.4502973912019316	1.7811286725559518e-06	0.0007251318093991883	122	0.6304761904761905	-0.6016	4.8698915822267855e-08	822.8174603174604	
CCPG1	4.0	2.0	1.0	0.0	46.0	8.0	0.0	0.0	1.0	0.06460472111423528	0.5047861103776076	0.0003452161483870313	0.010699594925576835	383	0.21352891229710932	0.0951	2.2385960363646125e-07	1080.067813765182	
CD300C	0.0	0.0	0.0	0.0	46.0	4.0	0.0	0.0	0.0	0.004119531811940104	0.42010273878526494	3.29796001435288e-07	0.0006951846470331338	63	0.6871479774705581	-0.6841	2.191073035206853e-08	1093.1904761904761	
DNAJC19	1.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.001896292421369253	0.3541685965724873	3.411617937802083e-07	4.5549878263139807e-05	27	0.7832512315270936	-0.4181	2.331156840373561e-08	163.48275862068962	
SRBD1	4.0	2.0	0.0	0.0	63.0	5.0	0.0	4.0	0.0	0.010789249983652651	0.4260363271673724	5.064738138935044e-07	0.0005991205019256683	164	0.9705099778270508	-0.5195	9.33034516653454e-09	658.1212121212121	
TIMM9	0.0	0.0	0.0	0.0	4.0	1.0	0.0	2.0	0.0	0.0009808409076047864	0.36398038842345776	2.0151264930132017e-06	5.37779870335219e-05	13	0.5238095238095238	-0.5074	2.6077206030002953e-07	401.2	
C5	4.0	1.0	1.0	0.0	109.0	8.0	0.0	7.0	0.0	0.02759432420061466	0.4492787684714592	5.462411760486853e-05	0.005802572241402112	367	0.7111706498857381	-0.2108	1.0988418584354844e-07	859.7535545023696	
PSMC3	2.0	0.0	0.0	0.0	30.0	3.0	1.0	0.0	0.0	0.1444451709932649	0.5248652915536947	0.0010828628053779338	0.017368588482370002	398	0.13742610926315926	0.5607	8.545655687385732e-08	693.2249886826619	
ZNF136	0.0	0.0	0.0	0.0	43.0	9.0	0.0	0.0	0.0	0.06767802262473027	0.5014262762713532	9.821705319867559e-05	0.014788188396284973	472	0.5024509666507816	0.0595	6.198294087853654e-08	1132.2685990338166	
PYURF	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.00045772575688223367	0.3180674278821156	0.0	1.5642058638652543e-06	7	1.0	-0.3587	0.0	31.285714285714285	
ZNF691	2.0	0.0	0.0	0.0	22.0	3.0	0.0	0.0	0.0	0.08827568168443077	0.5142924401398977	0.0002899085932310743	0.016983865545406384	396	0.2131707986711693	0.2011	1.0096419119957856e-07	1112.8525925925926	
NCS1	0.0	0.0	0.0	0.0	13.0	1.0	0.0	1.0	0.0	0.039756751454914016	0.456466585081933	3.071342770176157e-05	0.01233584255582125	525	0.7595107517558309	-0.2302	5.7220161233605765e-08	1074.779605263158	
MICALL2	1.0	0.0	2.0	0.0	73.0	2.0	0.0	3.0	0.0	0.0102661348329301	0.4368055753905915	7.158514209685913e-06	0.0008922408657057408	145	0.4551690347868692	-0.4838	1.1725299283536213e-07	671.7388535031847	
PHF14	11.0	1.0	2.0	0.0	70.0	20.0	0.0	2.0	0.0	0.054207807493624534	0.4962842771377576	4.359001478206156e-05	0.009606830779972623	395	0.3109357062522217	0.015	3.996246134685016e-08	1070.9034981905909	
NDUFB10	0.0	0.0	2.0	0.0	12.0	1.0	0.0	0.0	0.0	0.03465637873536912	0.4306431628745213	1.996058076794861e-05	0.010344406606760231	481	0.8515176374077112	-0.2287	3.9544666264102564e-08	941.6301886792453	
TFAP2D	0.0	0.0	0.0	0.0	120.0	6.0	0.0	2.0	0.0	0.008369842411560845	0.4499132123209085	1.12134420262614e-06	0.0014866917440515461	125	0.530388779527559	-0.6208	3.2578640282818704e-08	1143.0703125	
MAP3K10	2.0	1.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.017655136336886156	0.4794043887147336	2.3315006465593837e-05	0.0037586673935311953	223	0.33269998623158475	-0.3954	1.1655948372695213e-07	1255.3666666666666	
BNIP3L	0.0	0.0	1.0	0.0	12.0	1.0	0.0	0.0	0.0	0.02373634996403584	0.4800364115763702	4.096674194263343e-05	0.004073731115269153	258	0.300884282300656	-0.2102	1.1533649700894325e-07	1006.068870523416	
NKAP	1.0	2.0	3.0	0.0	52.0	4.0	0.0	0.0	0.0	0.007192833322435101	0.4635366149369544	2.0010384717934013e-05	0.0009581420992813006	95	0.22585487906588825	-0.4958	2.8518643424788605e-07	958.9181818181818	
PRKAG1	1.0	0.0	0.0	0.0	24.0	5.0	0.0	2.0	0.0	0.09200287713332896	0.4983868339579599	0.00023231042217633163	0.02163197665158985	599	0.3421805825576446	0.276	6.259561562141599e-08	910.1058990760484	
NDFIP1	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.009612240894526908	0.4605492983195808	2.590105655288184e-06	0.001620219832942968	136	0.4453452613922281	-0.633	4.9625256016117024e-08	1241.5850340136055	
STK26	3.0	1.0	0.0	0.0	40.0	5.0	0.0	4.0	0.0	0.006081213627149676	0.4598153883159445	2.95536919306348e-06	0.00135746308891161	88	0.404862085086489	-0.6829	1.0703712475027207e-07	1359.1935483870966	
RITA1	1.0	1.0	0.0	0.0	21.0	1.0	0.0	0.0	0.0	0.03884129994114955	0.494823011712936	3.302916886582748e-05	0.0067798165686441475	354	0.33924404244808964	-0.1031	5.214469661300533e-08	1073.9646464646462	
OR2B6	0.0	1.0	0.0	0.0	50.0	6.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685018e-09	1208.2490234375	
VTN	2.0	0.0	0.0	0.0	43.0	1.0	0.0	0.0	1.0	0.04812659386647486	0.4898933273536855	0.0002029848727410577	0.0067407625388308965	351	0.2024955634427684	0.1316	1.0827791683590284e-07	808.6657608695652	
TRIM7	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0011116196952854248	0.3757216912758273	1.3791360106161258e-07	9.136098577592845e-05	17	0.35294117647058826	-0.878	1.1772983117136194e-07	560.7647058823529	
