gene	kcore
RFX6	109
ZNF341	396
ARNTL2	396
BHLHE41	294
CIART	204
CLOCK	367
CREM	396
CRY2	355
CSNK2A3	278
DEC1	123
HMG20A	235
KDM5A	396
MAGEL2	123
MTA1	386
NFIL3	396
PASD1	396
PER2	396
PER3	296
RORA	395
TIMELESS	282
NKD1	352
WNT10B	588
WNT7A	599
GLI1	532
HAX1	472
ITCH	396
NFE2L3	226
OLFR	599
OR10A2	599
OR10A3	599
OR10A4	599
OR10A5	599
OR10A6	599
OR10A7	599
OR10AD1	599
OR10AG1	599
OR10C1	599
OR10G3	599
OR10G4	599
OR10G7	599
OR10G8	599
OR10G9	599
OR10H1	599
OR10H2	599
OR10H3	599
OR10H4	599
OR10H5	599
OR10J1	599
OR10J3	599
OR10J5	599
OR10K1	599
OR10K2	599
OR10P1	599
OR10Q1	599
OR10R2	599
OR10S1	599
OR10T2	599
OR10V1	599
OR10W1	599
OR10X1	599
OR10Z1	599
OR11A1	599
OR11G2	599
OR11H1	599
OR11H12	599
OR11H2	599
OR11H4	599
OR11H6	599
OR11H7	599
OR11L1	599
OR12D2	599
OR12D3	599
OR13A1	599
OR13C2	599
OR13C3	599
OR13C4	599
OR13C5	599
OR13C8	599
OR13C9	599
OR13D1	599
OR13F1	599
OR13G1	599
OR13H1	599
OR13J1	599
OR14A16	599
OR14C36	599
OR14I1	599
OR14J1	599
OR1A1	599
OR1A2	599
OR1B1	599
OR1C1	599
OR1D2	599
OR1D5	599
OR1E1	599
OR1E2	599
OR1F1	599
OR1G1	599
OR1I1	599
OR1J1	599
OR1J2	599
OR1J4	599
OR1K1	599
OR1L1	599
OR1L3	599
OR1L4	599
OR1L6	599
OR1L8	599
OR1M1	599
OR1N1	599
OR1N2	599
OR1Q1	599
OR1S1	599
OR1S2	599
OR2A1	599
OR2A12	599
OR2A14	599
OR2A2	599
OR2A25	599
OR2A4	599
OR2A5	599
OR2A7	599
OR2AE1	599
OR2AG1	599
OR2AG2	599
OR2AK2	599
OR2AP1	599
OR2AT4	599
OR2B11	599
OR2B2	599
OR2B3	599
OR2B6	599
OR2C1	599
OR2C3	599
OR2D2	599
OR2D3	599
OR2F1	599
OR2F2	599
OR2G2	599
OR2G3	599
OR2G6	599
OR2H1	599
OR2H2	599
OR2J1	599
OR2J2	599
OR2J3	599
OR2K2	599
OR2L13	599
OR2L2	599
OR2L3	599
OR2L5	599
OR2L8	599
OR2M2	599
OR2M3	599
OR2M4	599
OR2M5	599
OR2M7	599
OR2S2	599
OR2T1	599
OR2T10	599
OR2T11	599
OR2T12	599
OR2T2	599
OR2T27	599
OR2T29	599
OR2T3	599
OR2T33	599
OR2T34	599
OR2T35	599
OR2T4	599
OR2T5	599
OR2T6	599
OR2T8	599
OR2V1	599
OR2V2	599
OR2W1	599
OR2W3	599
OR2W5	599
OR2Y1	599
OR2Z1	599
OR3A1	599
OR3A2	599
OR3A3	599
OR4A15	599
OR4A16	599
OR4A47	599
OR4A5	599
OR4B1	599
OR4C11	599
OR4C12	599
OR4C13	599
OR4C15	599
OR4C16	599
OR4C3	599
OR4C46	599
OR4C5	599
OR4C6	599
OR4D1	599
OR4D10	599
OR4D11	599
OR4D2	599
OR4D5	599
OR4D6	599
OR4D9	599
OR4E1	599
OR4E2	599
OR4F15	599
OR4F17	599
OR4F21	599
OR4F3	599
OR4F4	599
OR4F5	599
OR4F6	599
OR4K1	599
OR4K13	599
OR4K14	599
OR4K15	599
OR4K17	599
OR4K2	599
OR4K5	599
OR4L1	599
OR4M1	599
OR4M2	599
OR4N2	599
OR4N4	599
OR4N5	599
OR4P4	599
OR4Q3	599
OR4S1	599
OR4S2	599
OR4X1	599
OR4X2	599
OR51A2	599
OR51A4	599
OR51A7	599
OR51B2	599
OR51B4	599
OR51B5	599
OR51B6	599
OR51D1	599
OR51E1	599
OR51E2	599
OR51F1	599
OR51F2	599
OR51G1	599
OR51G2	599
OR51H1	599
OR51I1	599
OR51I2	599
OR51J1	599
OR51L1	599
OR51M1	599
OR51Q1	599
OR51S1	599
OR51T1	599
OR51V1	599
OR52A1	599
OR52A5	599
OR52B2	599
OR52B4	599
OR52B6	599
OR52D1	599
OR52E1	599
OR52E2	599
OR52E4	599
OR52E6	599
OR52E8	599
OR52H1	599
OR52I1	599
OR52I2	599
OR52J3	599
OR52K1	599
OR52K2	599
OR52L1	599
OR52M1	599
OR52N1	599
OR52N2	599
OR52N4	599
OR52N5	599
OR52R1	599
OR52W1	599
OR52Z1	599
OR56A1	599
OR56A3	599
OR56A4	599
OR56A5	599
OR56B1	599
OR56B4	599
OR5A1	599
OR5A2	599
OR5AC2	599
OR5AK2	599
OR5AN1	599
OR5AP2	599
OR5AR1	599
OR5AS1	599
OR5AU1	599
OR5B12	599
OR5B17	599
OR5B2	599
OR5B21	599
OR5B3	599
OR5C1	599
OR5D13	599
OR5D14	599
OR5D16	599
OR5D18	599
OR5F1	599
OR5H1	599
OR5H14	599
OR5H15	599
OR5H2	599
OR5H6	599
OR5I1	599
OR5J2	599
OR5K1	599
OR5K2	599
OR5K3	599
OR5K4	599
OR5L1	599
OR5L2	599
OR5M1	599
OR5M10	599
OR5M11	599
OR5M3	599
OR5M8	599
OR5M9	599
OR5P2	599
OR5P3	599
OR5R1	599
OR5T1	599
OR5T2	599
OR5T3	599
OR5V1	599
OR5W2	599
OR6A2	599
OR6B1	599
OR6B2	599
OR6B3	599
OR6C1	599
OR6C2	599
OR6C3	599
OR6C4	599
OR6C6	599
OR6C65	599
OR6C68	599
OR6C70	599
OR6C74	599
OR6C75	599
OR6C76	599
OR6F1	599
OR6K2	599
OR6K3	599
OR6K6	599
OR6M1	599
OR6N1	599
OR6N2	599
OR6P1	599
OR6Q1	599
OR6S1	599
OR6T1	599
OR6V1	599
OR6X1	599
OR6Y1	599
OR7A10	599
OR7A17	599
OR7A5	599
OR7C1	599
OR7C2	599
OR7D2	599
OR7D4	599
OR7E24	599
OR7G1	599
OR7G2	599
OR7G3	599
OR8A1	599
OR8B12	599
OR8B2	599
OR8B3	599
OR8B4	599
OR8B8	599
OR8D1	599
OR8D2	599
OR8D4	599
OR8G1	599
OR8G2P	599
OR8G5	599
OR8H1	599
OR8H2	599
OR8H3	599
OR8I2	599
OR8J1	599
OR8J3	599
OR8K1	599
OR8K3	599
OR8K5	599
OR8S1	599
OR8U1	599
OR8U9	599
OR9A2	599
OR9A4	599
OR9G1	599
OR9G4	599
OR9I1	599
OR9K2	599
OR9Q1	599
OR9Q2	599
PROP1	134
RTN3	158
KIR2DL4	225
MED8	356
NEDD4	388
SIN3B	378
SUFU	474
WWP2	359
DOK6	81
PDLIM7	296
ARX	213
ASAH1	270
PDGFA	472
ASB16	274
ASB17	274
HIF1AN	259
TRIM11	217
TRIP4	396
ASCL1	396
HAND1	240
NEUROG2	217
PRDM13	227
ZNF143	365
HCFC1	396
ASCL3	196
ASCL4	240
ASF1A	301
ASF1B	271
CHAF1B	298
H1-0	314
HIRA	396
IPO4	331
MCM6	241
TLK1	190
UBN1	298
MCM3	281
ASGR1	373
ASGR2	351
TG	180
NOCT	146
CCNC	374
CNOT6	365
DPY30	352
HNF4G	254
HOXA1	369
HOXB1	375
HOXB3	395
KMT2B	383
KMT2E	396
MAFA	167
MAFB	372
MEIS1	365
PAX6	378
PBX1	474
PCGF2	373
SETD1A	368
SETD1B	167
TBX1	289
TBX10	106
TFAP2B	358
TFAP2C	388
TFAP2E	125
WDR5B	116
WDR82	311
ZFPM1	360
ZNF335	373
ASL	365
CASQ1	21
CLIC2	57
FKBP1B	92
TRDN	65
FOXJ1	151
ASPSCR1	130
KLF2	380
NMRAL1	6
ASTL	185
BAP1	208
FOXK1	330
FOXK2	306
KDM1B	127
ASXL3	334
FKBP6	244
TDRD1	115
ATAD2	396
H2BC4	331
POLE3	186
TAF1L	432
ATAD2B	224
ATAD5	270
RAD9B	272
ATF5	380
BACH1	369
CALCA	332
CAMK1D	303
CAMK1G	295
CCNA1	343
CHGA	396
CIITA	472
CREBRF	404
CYP11B1	213
CYP11B2	185
GH2	472
HNF1B	380
IL6	472
NT5E	348
NTS	430
PCSK1	171
POLG2	301
SLC19A1	283
SLC20A1	359
SPRR3	118
TH	432
UCP1	282
UGT8	390
ATF7	472
BARX2	361
BATF3	379
CEBPG	371
CHD3	396
CITED1	396
CRH	295
CUL3	364
CYP17A1	509
FGF21	346
G6PC	396
G6PC2	370
G6PC3	357
GATA-4	168
H2BC11	331
H2BC12	331
H2BC13	331
H2BC14	331
H2BC15	331
HFE	185
HIST1H2BD	331
HIST1H2BH	331
HIST1H2BO	331
HIST2H2BF	238
HIST3H2BB	260
IFNB1	472
IFNG	472
IL23A	472
IMPDH2	395
IRF2BP1	194
MAF1	354
MECOM	396
MEF2B	379
MYDGF	396
NCEH1	236
NKX2-5	219
NR2E1	371
NR4A2	491
PCK2	396
PLK3	389
PRKG1	324
RAD18	343
SALL4	396
SELE	396
SIK1B	357
SRA1	395
SS18	396
SSX2	324
STAR	509
UTF1	269
VEGFB	472
ZNF516	243
CD69	396
DBP	396
GLYR1	202
GZF1	372
HDAC10	277
HOXA7	372
HOXC13	114
MAFF	200
MAFG	321
NFX1	242
PDX1	472
PRAME	396
RLF	305
SUV39H1	385
ZNF292	203
ZNF76	378
BATF2	452
CREBZF	344
EIF2AK3	429
GTF2A1L	226
HPGD	379
KPNA6	396
NFE2	396
PPP1R15A	346
SATB1	387
SATB2	289
ZNF212	472
ZNF226	472
MBTPS1	228
MBTPS2	169
ATF7IP	323
GTF2E2	365
KRT7	181
MBD1	396
MED4	359
ZBTB6	254
ZNF350	472
ATG7	162
RNF135	235
TRIM25	429
VDAC1	330
NRBF2	240
SNAPIN	178
RNF185	318
ATG4D	137
FEM1B	281
MIF	265
TFEB	150
SUPT20H	71
FH	201
ATMIN	359
ATRIP	271
BCAS3	396
BID	298
BLM	303
BRIP1	284
CCAR2	352
CD70	179
CLSPN	249
COP1	379
DCAF1	389
DMC1	246
DNA2	272
EME1	257
EXO1	303
EYA1	238
EYA2	235
EYA3	190
FANCD2	307
FBXO31	307
HUS1	272
KAT8	207
KDM4A	396
KDM4B	378
MAP1S	68
MLH1	218
MLH3	240
MND1	303
MSH4	236
MUS81	275
NABP2	365
PIDD1	298
PPP4R1	295
PPP5C	323
PSMC3IP	354
RAD17	289
RAD51C	228
RASSF1	348
RHNO1	276
RMI1	240
RMI2	252
RTEL1	235
SLX1A	260
SLX4	281
SPIDR	235
TEX15	305
TFDP2	396
TIPIN	256
TOP1	396
TOP3A	271
WRN	318
ZNF821	237
ATN1	315
CBFA2T2	352
FBLN5	88
HINFP	290
RBM10	263
ZNF608	381
ATOH1	213
ATOH8	92
LYL1	365
NEUROD1	248
NEUROG3	166
ZFPM2	343
ATOX1	25
ATP7A	27
ATP1B3	539
BNIP3L	258
ATP1B2	539
FXYD1	539
BSG	218
GRN	218
ATP23	170
ATP2A1	246
PLN	539
SLN	192
ATP2A2	235
ATP2B4	539
TRAM2	271
ATP2A3	223
ATP2B2	539
ATP2B3	539
ETV6	286
LGALS9C	54
ORAI1	539
HUWE1	396
VDAC2	205
CP	132
ATP8B1	312
BCL7A	303
LRRFIP1	250
CDC7	212
CINP	141
DBF4	183
ETAA1	293
FAAP100	277
FAAP20	277
FAAP24	272
FANCA	331
FANCB	277
FANCE	293
FANCF	293
FANCG	308
FANCL	317
FANCM	272
HES1	470
MCM10	236
MCM7	299
ORC2	256
ORC3	180
ORC4	179
ORC5	170
ORC6	179
SMARCAL1	339
TREX2	232
PHIP	345
PUM2	78
RBM14	321
BASP1	214
CIC	172
CRX	251
FOXN4	92
HIVEP1	349
KLF11	396
LDB1	452
MSX2	324
MTERF4	288
RBFOX2	365
RBPJL	370
SETD2	422
TBX15	396
YY1AP1	395
ZHX3	169
ZNF488	365
GAS7	305
ATXN2L	230
ATXN3	321
RAD23A	396
ATXN7	97
ATXN7L3	68
EFEMP1	395
ENY2	88
SGF29	85
SUPT3H	359
SUPT7L	308
TADA1	77
TADA2B	406
TADA3	348
TAF10	373
TAF12	373
TAF6L	203
USP22	71
CCNF	333
CDK8	365
CKS1B	395
CKS2	317
CPEB1	289
IGFBP3	470
IK	283
MYCN	372
PBK	343
PHLDA1	355
PKMYT1	289
SIRT2	379
CBX7	292
MECP2	372
NCL	395
NSUN2	247
AUTS2	362
PCGF5	176
PCGF6	137
RING1	314
YAF2	214
ZNF609	264
AVIL	105
POU3F1	79
POU3F2	265
AVPI1	248
C1QTNF1	411
DACT1	295
HIPK2	383
LMO2	401
MDFIC	240
TEAD1	367
TEAD2	236
TEAD3	236
TEAD4	227
TANK	380
KHDRBS1	371
AZU1	472
ELANE	173
PRTN3	129
SERPINB9	346
CTSS	270
FCGRT	71
IL12A	472
IL12B	472
IL12RB1	472
IL12RB2	472
KIR2DL2	251
LILRB1	330
PTPN6	472
TAP1	396
TAP2	180
TYK2	472
DCN	386
UMOD	111
LALBA	365
SPATA2	275
PCSK2	178
PCSK4	110
PCSK7	119
NCOR1P1	261
BACH2	129
TULP3	77
ZBTB24	221
ZBTB34	315
ZNF124	472
ZNF792	472
LTA	365
PIM2	372
PIM3	396
TNFSF10	404
TNFSF15	182
PEG10	313
ST13	421
BAG2	298
DET1	265
HSF2	279
HSPA1L	260
HSPB8	168
MAT2B	136
TPT1	296
BAG4	248
MADD	161
BAG5	227
FAM9B	195
IER3	396
RNF126	364
UBQLN4	280
BAK	132
BCL-2	132
ERN1	275
FAIM2	155
FBXO10	307
GHITM	118
GIMAP5	224
GRINA	237
ING4	379
MOAP1	201
PNMA2	88
PNMA3	135
PNMA5	139
RTL10	237
TMBIM4	178
TMBIM6	172
TPT1P8	128
FST	206
SOSTDC1	116
L3MBTL3	254
PHF21A	307
CBLC	344
BARHL1	291
MED31	358
MED7	356
BARHL2	334
HOXD9	185
TLE4	396
CSF2	518
DMRT2	396
EHF	396
GBP6	102
GRHL3	396
IKZF2	396
IL10	472
RUNX3	396
SPIB	396
TBX21	472
TEF	62
VGLL1	336
ZBTB17	396
IFIT2	419
BBC3	240
PMAIP1	396
RNF144B	307
SIVA1	224
TICAM1	355
VRK2	358
SMARCA1	365
BEND3	365
BAZ2B	236
NR2F6	358
TP53AIP1	396
PAX2	322
NDN	310
BCAP31	159
DNM1L	104
RAET1G	132
RAET1L	133
ULBP2	93
SPP1	352
CTPS1	88
YJU2	252
C16ORF70	16
BCAT2	114
BCCIP	346
BCHE	396
PDK3	57
PDK4	101
CARD14	359
FLJ00120	386
NLRC4	144
PELI1	308
DUSP22	347
GMCL2	81
GPR65	396
H1-3	396
HOXC6	253
IFI27	472
PRRX1	372
SP140	396
TMEM119	373
TNFRSF17	332
ZNF595	472
ZNF718	472
ZNF823	472
BCL11B	396
NEUROD2	188
BCL2L14	325
CTSD	285
CTSF	200
CTSH	396
CTSK	305
CTSL	343
CTSO	248
CTSW	248
HRK	396
MYBL1	378
NLRP1	187
PPIF	188
PPP4R1L	218
SPNS1	218
VDAC3	187
CPT2	245
PAX3	219
TMBIM1	133
BCL2L13	93
MELK	252
CEACAM5	396
CYLD	396
DDAH2	279
EBI3	472
FANK1	472
GSDMA	396
NAT10	237
NPNT	271
ROMO1	97
SDF2L1	472
THAP7	396
TLR7	322
TNFRSF6B	248
CCDC36	122
HDAC9	356
IFITM1	472
KLK6	334
PARP14	112
PHF1	362
SMRP1	110
TNFRSF10B	383
ZBTB7B	396
BCL7B	239
BCL7C	156
NLRP2	305
HELLS	366
CEACAM6	307
NAP1L1	324
PDCD4	195
RBM25	249
TAX1BP1	286
TCERG1	291
TIA1	365
USP47	266
ZMYND11	286
CELA1	345
KDM2B	307
NACC1	336
PCGF1	188
PCGF3	164
SALL1	294
CSF2RB	510
BDP1	362
BRF1	365
CRCP	190
GTF3C1	365
GTF3C2	365
GTF3C3	365
GTF3C4	365
GTF3C5	365
GTF3C6	365
POLR3B	365
POLR3C	190
POLR3D	190
POLR3E	190
POLR3G	190
POLR3GL	190
POLR3H	193
POLR3K	190
SNAPC1	365
SNAPC2	365
SNAPC3	365
SNAPC4	365
SNAPC5	365
DAPK1	354
GJB6	105
HERC5	396
RBL1	372
TRIM22	454
USP10	380
BEND5	291
ZGPAT	331
CUX1	278
BEX1	188
BEX2	172
BFSP1	150
POU6F2	74
BGLAP	340
NACA	467
CD14	386
LY96	348
MFAP2	49
BHLHA15	365
BHLHA9	207
HOXB9	396
MAGEA2	396
NONO	365
NOSTRIN	174
NR1D2	359
RORB	365
ZNF175	472
ZNF460	472
ZNF587	472
ZNF805	396
RHBDD1	201
BIN2	41
CRBN	319
LTB	349
MAP4K4	291
RBCK1	396
RNF31	355
SHARPIN	298
SLTM	472
TICAM2	377
TMEM123	365
TMEM9B	294
TRAF5	345
USP19	200
XAF1	278
IRF5	346
NSMAF	289
SMPD3	219
SPHK1	396
UBA1	354
UBR4	396
KLHL10	146
BIRC8	202
BLID	272
PURA	421
RPA4	203
SUPV3L1	393
TOP3B	240
CD72	329
IBTK	307
SH3BP5	317
BLVRB	46
GORASP2	242
CAPRIN1	284
CASP8AP2	210
CBX2	298
CBX4	324
CBX6	261
DNMT3A	410
GATA6	360
HP1BP3	137
KDM6B	321
PHC1	270
PHC2	251
PHC3	261
PHF6	365
PURB	421
SCMH1	274
SSB	318
STRAP	361
UBAP2L	204
LOX	170
BMPER	89
CHRDL2	89
DIP2A	92
DLX5	190
FSTL1	123
SOST	146
WFIKKN2	57
TWSG1	98
VSIR	308
PDCD10	85
SFRP2	144
FOXL1	316
HSF2BP	109
NFXL1	20
BNC2	141
IRF6	396
HPN	396
OPA1	166
IHH	50
BOD1	289
BOLA1	244
MDN1	255
PRR11	270
BPI	143
LBP	330
BPTF	251
EBF2	237
EBF3	364
EBF4	174
FAM131B	372
KIAA1549	372
KSR2	365
SGK1	395
SND1	321
TRIM41	81
CHD2	161
DCAF16	274
EDRF1	298
EXD2	307
GPATCH3	298
GPBP1	396
GUCY2C	396
HECTD3	298
HMGN3	236
HOXA2	244
HOXC12	307
KRT14	184
LDB2	448
MARCH7	373
MED17	386
MED21	372
MED22	356
MEIOB	341
MMS22L	330
MSH6	365
NKAPL	370
NUDT2	298
NUFIP1	273
OLIG1	118
PAXBP1	271
QRICH1	396
RBM15	276
RC3H2	276
RFX5	289
RSL1D1	255
THAP2	307
TNFRSF9	395
TONSL	330
UBTF	369
ZBTB14	336
ZZZ3	94
POLH	350
BRD3	220
TAF5	365
BRDT	365
CIAO1	71
MAT2A	247
MMS19	307
PMS2	240
TLX3	114
NOP53	396
BRMS1L	368
MXD1	330
MXD3	218
BRS3	150
BRWD1	296
RAG1	323
RAG2	329
SLC16A1	210
SLC34A1	236
BST2	472
BSX	367
BTAF1	135
FOXG1	396
BTBD1	274
BTBD3	266
BTBD6	274
BTF3	255
BTG1	242
CNOT3	225
HOXC8	225
TNKS1BP1	155
CMTM3	396
EPOR	472
IKZF1	323
IRAK3	306
SIGIRR	213
SOCS1	472
TNFRSF14	278
BTN3A3	374
DTX3L	396
FBXO22	307
FBXO32	307
FBXO43	363
FBXW5	313
GH1	466
HERC6	396
MYLIP	301
NEDD4L	347
RASSF5	291
RBBP6	296
RLIM	329
SERTAD2	396
TRIM69	368
TRIM9	368
UBE2A	349
UBE2M	364
CDC25A	374
CPNE1	201
SRSF8	272
RBMX2	261
TFB1M	176
TFB2M	346
TROAP	176
CCNB1IP1	354
C14ORF46	253
DKFZP781K2028	247
LIN9	298
MYBL2	346
RBL2	396
WDR11	212
C17ORF99	411
C18ORF25	274
C19ORF57	58
CDK13	143
FOXC1	217
HMGB3	472
TRIM29	257
WDR76	260
ZRSR2	365
NNMT	425
DDX1	342
CD81	90
CPB2	117
CPN1	85
CR1L	90
CR2	158
C6	58
C7	75
C8A	33
C8B	38
C8G	27
C9	41
CA2	379
SLC4A2	24
CACNA2D2	539
CACNA2D1	539
CACNA2D3	539
CACNA2D4	539
CACNG1	539
CACNG5	539
CACNG6	539
CACNG7	539
KCNMB1	539
KCNMB2	539
KCNMB3	539
KCNMB4	539
KCNU1	539
NMDAR2C	539
KCNK2	541
CACYBP	313
GMPS	139
CALB1	365
CALB2	236
CALCOCO1	348
FMR1	204
RNF11	299
FGF11	271
FGF14	271
IFNGR1	472
LTF	269
PPP1R1B	539
RANGRF	206
SMAP	165
ELF3	438
EPB41	279
HYPK	304
LRIF1	373
PDIA2	212
SARS	82
SFRP4	144
SLC6A4	324
WARS	396
GCM1	368
TAFA3	284
IFNGR2	458
PDE4A	539
PDE4B	539
PDE4C	539
SCN4B	539
SCN7A	539
SLC25A31	191
SLC25A6	228
SLC6A3	308
DEAF1	134
CAMP	396
CAMTA1	396
CAMTA2	193
CISH	472
CUL2	372
DCAF10	274
DCAF11	283
DCAF17	274
DCAF4	274
DCAF8	279
DDA1	274
DTL	373
FEM1A	274
IPO7	289
KBTBD13	274
KBTBD6	274
KBTBD8	274
KCTD7	274
KEAP1	365
KLHL11	274
KLHL2	274
KLHL21	274
KLHL22	275
KLHL25	274
KLHL42	274
KLHL5	274
LRR1	274
NEURL2	307
SOCS2	472
SOCS5	472
WDTC1	381
WSB2	274
CAND2	472
IL27	472
PGRMC1	252
CASP14	199
TINAGL1	364
CIRBP	315
NPPB	198
CARD10	396
CARD16	129
CARD17	127
CARD18	78
IL1F10	132
IL36B	123
IL36G	187
IL36RN	177
IL37	187
CDK19	354
DKFZP761C0417	333
FABP1	357
FAM120B	361
GTF2A2	377
MED10	356
MED11	351
MED13	356
MED13L	358
MED15	372
MED18	356
MED19	354
MED20	354
MED24	358
MED26	365
MED27	354
MED28	366
MED29	351
MED30	354
MED6	372
MED9	351
MTF1	354
NR1H3	385
SPAG8	302
CNTNAP2	79
CNTNAP4	65
EPB41L2	140
MLLT6	365
TBR1	315
GSDMD	76
IL1R2	174
MEFV	177
NLRP7	160
TRIM16	323
CD95	219
DKFZP686A24188	267
TAF6	365
IVL	114
SPRR2A	117
LMNB2	289
DFFB	186
DSG1	125
GZMH	370
IL1RN	368
PARP3	345
PARP4	143
PKLR	304
PKM	510
ELF4	244
DEDD2	206
KLK9	127
OTUD7B	342
S100A14	323
SPARC	202
NPAT	263
CASZ1	395
HSD17B4	285
SORD	116
CATSPERG	101
CAVIN1	270
CAVIN2	239
CAVIN3	264
FAP	147
GJA5	216
GJB1	203
JPH2	229
MALL	236
NCF1B	245
NCF1C	245
NPC1	96
PTGIS	99
SCP2	218
YIPF3	239
CBFA2T3	192
PRDM14	127
RUNX1T1	311
ZBTB2	363
ZBTB38	169
ZBTB4	352
NKX3-2	295
SP7	78
CD38	233
GBA	210
IL4	472
IL4R	472
KRT17	365
CLEC6A	342
CLEC7A	354
VIRMA	40
WTAP	365
CBSL	196
EMSY	310
H1-4	395
MAU2	206
NIPBL	244
PRDM6	395
SMC5	222
SMC6	209
TRIM66	228
DCK	298
KDM5C	329
L3MBTL2	270
MGA	104
SMARCAD1	396
SKIL	396
ZNF131	396
H1-5	289
SENP7	85
ZNF568	472
ZNF649	472
HMGN5	136
KIF20B	188
DACT3	231
FAM92B	26
NKAP	95
PKD2	172
ZBTB21	396
CC2D1B	264
RPS19BP1	193
CCDC120	236
CEP55	133
CCDC124	365
CCDC6	365
PPP4R3A	539
CCDC62	343
KRT6A	242
PBXIP1	280
SIX1	265
ZNF165	236
CCDC91	86
TESC	396
ISG20	209
PRF1	472
CCN1	266
CCN2	396
CCN3	272
CDKN1C	372
H1-1	367
SERTAD1	372
SERTAD3	396
CDK5RAP3	307
GADD45B	380
NCAPD3	256
NCAPG2	281
NCAPH2	321
PHF8	337
FABP4	358
MAML1	396
MAML2	396
MAML3	396
MED12L	198
COPRS	254
HES5	472
INSM1	396
PURG	472
SP2	274
YBX3	163
CDK14	354
CCNDBP1	200
PIMREG	209
KLF10	334
ORC4L	132
ORC5L	203
RRM2	323
CCNG2	302
CDK12	365
RNGTT	365
RNMT	396
TAF11	365
TAF13	365
TAF2	365
TAF3	365
TAF4B	365
ELL2	365
ICE1	365
ICE2	365
INTS1	365
INTS10	365
INTS11	365
INTS12	365
INTS13	365
INTS14	365
INTS2	365
INTS3	365
INTS4	365
INTS5	365
INTS6	365
INTS7	365
INTS8	365
INTS9	365
NABP1	365
RPAP2	365
RPRD1A	365
RPRD2	365
SSU72	365
TAF8	365
ZC3H8	365
CDK11A	117
USP16	389
CCNL2	389
CCNO	308
CDK10	91
DOT1L	299
DMTF1	289
IER5	348
SDE2	363
SERPINF2	272
LOC728835	316
GMPPB	16
GOT1	179
HSPA4	317
CD180	147
EHHADH	287
LY86	306
SARM1	235
SFTPA1	167
TNFSF9	203
CD58	396
CD7	270
SLAMF7	57
CD24	354
CD274	465
DMA	383
HLA-DMB	380
HLA-DOA	382
HLA-DOB	374
CD27	191
CD300A	318
CD320	218
CD83	345
TCN2	396
DEFA3	31
DKFZP781N011	269
DKFZP686J04131	346
TDP2	396
TRIM37	396
EGR3	396
HYAL2	51
PDPN	331
TWIST2	248
CD47	263
CRLF3	127
EVI2B	170
CD97	177
CD68	256
SECTM1	346
RFXANK	260
POU2AF1	304
TFR2	131
RADIL	230
IFNA16	472
HEPACAM	396
CD99	395
GMNN	362
SPDYA	363
SPDYC	343
SPDYE1	343
SPDYE2	343
SPDYE2B	343
SPDYE3	343
SPDYE4	343
SPDYE5	343
SPDYE6	343
FKBP5	270
CRN	214
DKFZP762M013	214
POLA1	274
POLE	235
POLE4	162
PRIM2	235
RALY	276
ZBTB7C	396
DBF4B	176
MCMBP	134
H1-2	291
PCBP3	209
RNF40	365
TFCP2	252
WAC	331
CDCA7	100
CDCA7L	389
SSX1	8
ZNF250	472
IGF2	395
CDKN3	343
GJD2	539
GRWD1	333
NASP	368
TST	318
WEE2	333
ZFP14	472
ZNF510	472
ZNF875	472
G3BP2	325
CDK15	218
MTHFD1	380
CDK2AP1	365
CRMP1	187
DPYSL3	173
UFL1	378
EIF2AK1	440
MOK	252
ZNF174	123
CNPPD1	243
NR2E3	291
KDM8	239
KIR2DL5A	285
LOC112267881	236
PTP4A2	262
TEX11	262
WDR73	239
NR4A3	369
CDKN2AIP	134
TBRG1	143
CDR2	348
DGKA	354
GMNC	180
MCIDAS	54
CDV3	356
NKX2-3	322
HNF1A	396
REG4	19
ZNF654	166
HOXA5	188
CDYL2	64
CSF3R	307
CEACAM4	120
PTPRH	124
CEL	396
CSF3	356
DHCR7	371
FDPS	388
GPX4	92
IL3	511
IL5	396
KLF3	363
MIER1	309
MIER2	263
MIER3	234
MMP11	315
MNT	323
NCOA5	365
NFATC4	314
NR1I2	356
RETN	255
SFTPD	239
SOX8	319
TIMP2	354
TRIM26	389
TSC22D3	365
UBP1	253
UHRF1	472
CELF1	365
CLEC4E	354
CTAG2	396
CYP19A1	539
ENPP2	396
FABP3	396
FADS1	228
FGL1	358
FOXF1	396
GSDMB	354
HAMP	472
HIST1H1T	395
HOXA4	285
HOXD1	395
LCN2	396
LIN37	309
MGST2	120
MHC2TA	383
MIA	372
MLLT11	396
PRG2	359
SAA2	396
SAA4	354
SBNO1	354
SFRP1	395
SMYD3	396
SP5	386
TLR10	302
WBP2	357
ZBED9	396
ZNF280A	396
ZNF69	354
HOXB4	396
LDOC1	353
TBX2	396
CECR2	36
CELF2	165
SWAP70	228
CEMIP	130
H2BFWT	236
H2BW2	236
HIST1H2BC	226
HIST1H2BM	226
LOC114483833	226
CENPB	244
DCLRE1A	299
FAN1	249
IVNS1ABP	310
CEP126	252
ZNF423	314
CEP85	336
CERS3	65
CERS6	78
TOX3	375
CHD1L	343
RFX3	263
TBC1D32	364
HSPH1	278
HUNK	97
KRT8	188
RNF5	372
HSD3B1	539
HSD3B2	539
TPO	374
CGAS	396
CGGBP1	271
CGREF1	346
LHX4	148
CHD1	346
MBD2	317
