gene	bridging
LIN54	1.8314049806546477e-08
LIN7A	1.5491024743862902e-07
LIN7B	1.2565926338831866e-07
LIN7C	1.8222771312406815e-07
LIN9	3.41030116506269e-08
LINC00473	5.48161106844541e-08
LINGO1	1.7441860683553074e-07
LIPA	1.219362898292619e-07
LIPC	1.4315131336612814e-07
LIPE	6.337529720803352e-08
LIPG	3.527120112789119e-08
LIPT1	1.464861524540764e-07
LIPT2	2.139333953502289e-07
LITAF	5.6120408282066796e-08
LLDBP	1.0896329862589282e-08
LLGL1	2.004217760336302e-07
LLGL2	1.6056366494506648e-07
LLPH	1.9596969887986115e-10
LMAN1	1.1998783966481986e-07
LMAN2	3.1670244848631236e-08
LMBR1	1.2066740089933702e-07
LMBR1L	1.3378400874855775e-07
LMBRD1	2.3639185446121953e-08
LMCD1	3.050409085836822e-08
LMF1	3.520602382853529e-08
LMLN	3.7937723633193843e-07
LMNA	1.1776381745698847e-07
LMNB1	9.502075719975114e-08
LMNB2	1.1334837068384817e-07
LMO1	5.409344888583167e-08
LMO2	6.121364709141443e-08
LMO3	1.0671574770128428e-07
LMO4	7.363252807703061e-08
LMO6	3.287867104686543e-08
LMO7	1.263484982873457e-07
LMOD1	7.330782802613467e-08
LMOD3	0.0
LMTK2	1.0764247180683912e-07
LMX1A	1.177350259416509e-07
LMX1B	5.923161043000436e-08
LNPEP	1.4737232408751313e-07
LNX1	1.5634205375358006e-07
LNX2	1.9020104632646257e-07
LOC102724159	2.9149051443437234e-08
LOC112267881	6.440077527980123e-08
LOC114483833	3.761254402803419e-08
LOC136321	9.752311446498613e-08
LOC222901	2.216992018097399e-09
LOC388524	3.116273320520716e-08
LOC392793	1.4788677628328665e-08
LOC392884	4.507825008587321e-08
LOC728835	4.8848830347621284e-08
LOC729862	0.0
LOC84661	2.7447283638674537e-08
LOH12CR1	8.648479680776167e-08
LOH3CR2A	2.7272865181170116e-08
LONP1	1.0431607075265795e-07
LONP2	8.309658122864944e-12
LONRF1	5.630641960374168e-09
LONRF3	2.2188627056624647e-08
LOR	7.365937049707839e-07
LOX	2.3552743890049056e-07
LOXL1	9.87712028925139e-08
LOXL2	9.988767394463877e-08
LOXL3	6.973357102576497e-08
LOXL4	1.6389335447900572e-07
LPA	1.1766198398431407e-07
LPAR1	5.297702553725329e-08
LPAR2	3.717080116685145e-08
LPAR3	3.1215917731371065e-08
LPAR4	1.0308557086804377e-08
LPAR5	9.090642603823987e-09
LPAR6	1.001615838276097e-08
LPCAT1	0.0
LPCAT3	9.197922349527175e-08
LPHN1	3.753316878485946e-08
LPHN2	5.432820900500782e-08
LPIN1	4.353230419008798e-08
LPIN2	5.819960272264394e-08
LPIN3	8.243310398052225e-08
LPL	1.6102434339832733e-07
LPP	1.3709359715231544e-07
LPXN	7.793546752377861e-08
LRAT	3.609195632273215e-07
LRCH1	0.0
LRCH3	1.4128013834449676e-08
LRCH4	1.4303467383196194e-07
LRDD	8.389423799346531e-08
LRFN1	6.602990762632975e-08
LRFN2	6.370787175672964e-08
LRFN3	4.9003363130680034e-06
LRFN4	2.5331629951215346e-07
LRG1	7.37492237821076e-08
LRIF1	2.0378140657356804e-08
LRIG1	4.036301661041244e-08
LRIG2	0.0
LRIG3	0.0
LRMDA	1.2776157548405698e-08
LRMP	2.597034626738032e-08
LRP1	1.5291342824274488e-07
LRP10	7.660399938551619e-08
LRP12	2.703993694273344e-07
LRP1B	7.299143452857287e-08
LRP2	1.6927655247814933e-07
LRP2BP	2.0556946661833977e-07
LRP3	1.3723323297582604e-07
LRP4	4.418172414112205e-07
LRP5	7.039393387431582e-08
LRP5L	2.4588401364791756e-08
LRP6	7.402318492459355e-08
LRP8	1.2138009506970945e-07
LRPAP1	1.699350085720779e-07
LRPPRC	5.564306647386092e-07
LRR1	1.1700302815110882e-08
LRRC1	1.786529416039044e-07
LRRC14	3.2493978273599946e-08
LRRC18	5.647632020819206e-09
LRRC23	7.627926792613523e-08
LRRC26	5.6703686518952814e-09
LRRC32	2.4280625481746105e-08
LRRC38	5.6703686518952814e-09
LRRC4	1.641293947698196e-07
LRRC41	9.75514466298445e-08
LRRC47	9.795152620370162e-08
LRRC49	0.0
LRRC4B	1.1328961402333635e-06
LRRC4C	8.591569982489973e-07
LRRC52	5.6703686518952814e-09
LRRC55	5.6703686518952814e-09
LRRC59	1.1523033442086461e-07
LRRC6	0.0
LRRC7	5.962968049883405e-08
LRRC72	1.2776157548405698e-08
LRRC8A	0.0
LRRC8B	0.0
LRRC8C	0.0
LRRC8D	1.4965707805800299e-05
LRRC8E	0.0
LRRCC1	2.902867130248396e-07
LRRFIP1	5.2399638974115686e-08
LRRFIP2	4.0183033494327605e-08
LRRK1	2.8802319769877853e-07
LRRK2	1.208954276245853e-07
LRRN2	8.174739434041243e-08
LRRN3	5.902066831969922e-08
LRRN4	1.4242349733493542e-08
LRRTM1	1.7011383180005372e-05
LRSAM1	1.5340948764686783e-07
LRWD1	2.801375037351782e-08
LSAMP	2.7700704902347987e-07
LSG1	5.6259358307236316e-08
LSM1	1.625979361070941e-07
LSM10	1.2504532931536267e-07
LSM11	5.521148782006789e-08
LSM12	2.6732689849590436e-08
LSM14A	6.876541947411704e-08
LSM14B	1.3496040620493343e-07
LSM2	7.518060802859987e-08
LSM3	5.833850777132873e-08
LSM4	5.575353632579388e-08
LSM5	4.441368530952797e-08
LSM6	4.362151720589864e-08
LSM7	4.957883116278396e-08
LSM8	1.4159719483130512e-08
LSP1	1.228778516590627e-07
LSR	1.2358595846648308e-07
LSS	4.5213575447855294e-08
LST1	1.0049289500956895e-07
LTA	4.878614773852186e-08
LTA4H	1.9430015343737995e-07
LTB	5.008666408557397e-08
LTB4R	3.8442623504652977e-08
LTB4R2	3.8063747729751466e-08
LTBP1	1.3401233391977996e-07
LTBP2	6.69244337637347e-08
LTBP3	1.9968727488432479e-07
LTBP4	1.7041741351750698e-07
LTBR	3.772360664529434e-08
LTC4S	1.9031472866359726e-07
LTF	4.948952545491425e-07
LTK	7.933663008089832e-08
LTN1	1.1493987340145525e-07
LTO1	3.587604952928384e-07
LTV1	2.4346381273252926e-08
LUC7L	1.3866180100985911e-07
LUC7L2	1.9504036865881398e-07
LUC7L3	1.0265245519919521e-07
LUM	7.895121285395283e-07
LY6D	3.165634660725282e-07
LY6E	2.610828509409506e-07
LY6G6C	1.6623389798011254e-09
LY6G6D	1.6623389798011254e-09
LY6G6F	3.28099693541129e-08
LY6H	3.646951424555266e-07
LY6K	1.6623389798011254e-09
LY75	2.620189558797518e-08
LY86	5.070071659668737e-08
LY9	1.482988548577916e-07
LY96	5.910668604314121e-08
LYAR	1.8886897560028686e-07
LYL1	3.0672214227911705e-08
LYN	8.167033591998187e-08
LYNX1	4.137912822663287e-07
LYPD1	3.330739169661269e-07
LYPD2	1.6623389798011254e-09
LYPD3	6.123856888270913e-08
LYPD4	1.6623389798011254e-09
LYPD5	1.6623389798011254e-09
LYPD6B	1.6623389798011254e-09
LYPD8	1.6623389798011254e-09
LYPLA1	7.223127245959322e-08
LYPLA2	1.2783079054555019e-07
LYRM4	1.9614041816005144e-07
LYST	1.208041701467176e-07
LYVE1	7.597786638452581e-08
LYZ	1.7867301879462224e-07
LZTFL1	6.467927949908581e-08
LZTR1	9.681703133352049e-08
LZTS1	7.89778130457145e-08
LZTS2	1.3873131287403407e-07
M1AP	1.268256207846413e-07
M6PR	1.3407994140196975e-07
MAB21L1	9.276678030204737e-08
MAB21L2	9.776937413521666e-08
MACC1	6.110011195556549e-08
MACF1	2.6270999991332444e-07
MACROD1	8.147282919401179e-08
MAD1L1	9.725648391658855e-08
MAD2L1	7.667034259740988e-08
MAD2L1BP	1.643690736860425e-07
MAD2L2	7.305571043909789e-08
MADCAM1	6.560797369189063e-08
MADD	2.0519624124074826e-07
MAEA	4.977091695867568e-07
MAEL	9.74611749260215e-08
MAF	2.3959273739296902e-08
MAF1	1.2874341703349847e-07
MAFA	3.8727805590278807e-08
MAFB	5.6562135961911004e-08
MAFF	4.645608697693018e-08
MAFG	6.697065474764254e-08
MAFK	3.519561641485467e-08
MAG	9.254861194337121e-08
MAGEA1	1.0927562654436317e-07
MAGEA11	1.400622252122412e-07
MAGEA12	1.1999045001648095e-07
MAGEA2	2.531357800516748e-08
MAGEA4	6.428982170607645e-08
MAGEB18	4.138412320232147e-08
MAGEB4	0.0
MAGEC1	3.009873034137762e-07
MAGEC2	5.833102879953741e-08
MAGED1	1.0109984196105981e-07
MAGED2	5.3040619581137234e-08
MAGED4B	2.8216552008141436e-08
MAGEE1	5.582817132030705e-08
MAGEF1	7.764190102381256e-08
MAGEH1	1.0032307586101753e-07
MAGEL2	2.7373915632112424e-07
MAGI1	1.0549064761566202e-07
MAGI2	2.2965229981900772e-07
MAGI3	1.4083268095056492e-07
MAGOH	5.6937219166218975e-08
MAGOHB	8.607723527122719e-08
MAGT1	5.150356888650292e-08
MAIP1	3.600254755574351e-07
MAK	1.9700091425111487e-07
MAK16	1.2226522247982037e-08
MAL	3.947591251277758e-08
MAL2	4.829185102387372e-07
MALL	9.769548467844639e-08
MALRD1	1.5284469573667073e-10
MALSU1	3.0827429957096504e-08
MALT1	7.058160566450167e-08
MAML1	2.9246484658387597e-08
MAML2	2.698726822537428e-08
MAML3	3.3701712455861254e-08
MAMSTR	2.8803397061486493e-08
MAN1A1	4.557226901359044e-08
MAN1A2	1.4092291840016407e-08
MAN1C1	6.855497191125668e-07
MAN2A1	3.04036958772062e-07
MAN2A2	6.662307560368673e-07
MAN2B1	6.732624030195639e-07
MAN2C1	2.2157713518236713e-06
MANBA	5.9566821517234613e-08
MANF	1.6077734617571128e-08
MAOA	1.8798470211842773e-06
MAOB	0.0
MAP1A	2.103089561834857e-07
MAP1B	1.5264797490646905e-07
MAP1LC3A	1.71463971913539e-07
MAP1LC3B	1.4722258378807569e-07
MAP1LC3B2	9.182607480804071e-08
MAP1LC3C	9.011530603684524e-08
MAP1S	1.804094868372165e-07
MAP2	1.0512428558031528e-07
MAP2K1	5.976262158217282e-08
MAP2K2	4.513047279206486e-08
MAP2K3	4.8459440978037014e-08
MAP2K4	9.30108844137888e-08
MAP2K5	6.319561300240546e-08
MAP2K6	5.470353919915051e-08
MAP2K7	6.745073622326143e-08
MAP3K1	6.001135137132303e-08
MAP3K10	1.1655948372695211e-07
MAP3K11	4.074943149407434e-08
MAP3K12	2.3817712560942822e-07
MAP3K13	7.850995292271098e-08
MAP3K14	4.5107846284703047e-08
MAP3K2	7.013622746898593e-08
MAP3K20	6.697934786031504e-08
MAP3K21	8.284099301013877e-08
MAP3K3	5.878919224946465e-08
MAP3K4	6.756562334393747e-08
MAP3K5	8.075478340571509e-08
MAP3K6	7.085783430261506e-08
MAP3K7	8.020847675145372e-08
MAP3K7IP1	6.140606192362383e-08
MAP3K7IP2	3.445148869816556e-08
MAP3K7IP3	5.780227217629075e-08
MAP3K8	7.711881555554686e-08
MAP3K9	7.979108151933038e-08
MAP4	9.497971400187574e-08
MAP4K1	4.1061338418220196e-08
MAP4K2	1.1634899108872503e-07
MAP4K3	9.11455777608088e-08
MAP4K4	4.425980191288698e-08
MAP4K5	5.3343704265397355e-08
MAP6	1.2303750912889148e-07
MAP6D1	6.146190435108512e-08
MAP7	3.5688546690107246e-08
MAP7D1	1.8361679884120264e-07
MAP7D3	9.151493750118474e-08
MAP9	3.7766247090981256e-08
MAPK1	9.599087025233979e-08
MAPK10	5.9327025294807214e-08
MAPK11	6.469637210549323e-08
MAPK12	6.272186439879827e-08
MAPK13	5.657747222569014e-08
MAPK14	7.895405022066566e-08
MAPK15	7.858654544750035e-08
MAPK1IP1L	1.4483228234296896e-07
MAPK3	7.849053721366096e-08
MAPK4	8.623037487132747e-08
MAPK6	8.812513582290151e-08
MAPK7	4.987838447689921e-08
MAPK8	7.260151598792804e-08
MAPK8IP1	1.0279044820909595e-07
MAPK8IP2	1.0469459872501408e-07
MAPK8IP3	1.3587185496210892e-07
MAPK9	6.850039098066234e-08
MAPKAP1	8.838995413949022e-08
MAPKAPK2	1.1654294241454282e-07
MAPKAPK3	5.8243120853077076e-08
MAPKAPK5	6.059329008272472e-08
MAPKBP1	1.0685308034786441e-07
MAPKSP1	8.358900475713363e-08
MAPRE1	9.949748559151011e-08
MAPRE2	1.093705281125265e-07
MAPRE3	1.1747288470196083e-07
MAPT	9.116785519742651e-08
MARC1	5.290695831169514e-07
MARC2	5.290695831169514e-07
MARCH2	3.3767762026968347e-07
MARCH3	8.978737307249149e-08
MARCH4	7.511097438730181e-08
MARCH5	3.108157220040068e-07
MARCH6	4.50987446079452e-08
MARCH7	9.293498220566784e-08
MARCH8	1.5686460401291643e-08
MARCKS	8.853694998150857e-08
MARCKSL1	6.946127126601688e-08
MARCO	2.4491832844916963e-07
MARK1	6.295483369062454e-08
MARK2	5.506894170331961e-08
MARK3	1.4677062534188632e-07
MARK4	7.490947048042623e-08
MARS	1.907280875753591e-07
MARS1	3.87365358401776e-08
MARVELD2	7.655582936172013e-08
MARVELD3	6.206498401181602e-08
MAS1	8.748699873816106e-08
MASP1	3.416973114259698e-08
MASP2	5.2230922274993364e-08
MAST1	9.262478329448387e-08
MAST2	2.5621020445964713e-07
MAST3	6.266073271439744e-08
MASTL	5.809227990946848e-08
MAT1A	9.484160723445455e-08
MAT2A	1.1066563729902211e-07
MAT2B	9.817825127705469e-08
MATK	7.01730446446214e-08
MATN1	6.540461022858924e-08
MATN2	1.4137222034456875e-07
MATN3	6.4363941773744e-08
MATN4	6.161861480045318e-08
MATR3	2.628587958984825e-07
MAU2	3.5008832841005334e-08
MAVS	6.585542075139086e-08
MAX	5.2838876173365914e-08
MAZ	9.977554494849113e-08
MB	1.5332344173754127e-07
MBD1	6.478192249867389e-08
MBD2	2.570160128275284e-08
MBD3	3.179013940054796e-08
MBD3L1	1.2033638070452421e-08
MBD3L2	1.3458798990258425e-08
MBD3L2B	1.2878538043881823e-08
MBD3L3	1.2878538043881823e-08
MBD3L4	1.2878538043881823e-08
MBD3L5	1.2878538043881823e-08
MBD4	9.42463806743192e-08
MBD5	1.6176260286697976e-07
MBD6	9.141570870315114e-08
MBIP	1.4420305995649736e-07
MBL2	2.1829933682719664e-07
MBNL1	1.7943318278277392e-07
MBNL2	7.803532860326975e-11
MBNL3	1.6584817395162424e-07
MBOAT1	6.140375029804722e-08
MBOAT2	6.14037502980472e-08
MBOAT4	1.071477728879871e-07
MBOAT7	6.140375029804722e-08
MBP	1.375778186169949e-07
MBTD1	4.439775036584929e-08
MBTPS1	1.343994237662924e-07
MBTPS2	4.7914529737386406e-08
MC1R	8.209461429409821e-08
MC2R	2.807790518610328e-08
MC3R	1.8854096014089657e-08
MC4R	5.113265586322601e-08
MC5R	2.9441583759435466e-08
MCAM	1.5372418961701218e-07
MCAT	1.0399804919336265e-07
MCC	2.7387893710333857e-07
MCCC1	6.41983707523367e-08
MCCC2	7.224358553748332e-07
MCF2	4.927850136267445e-08
MCF2L	3.774429636742508e-08
MCF2L2	2.935893218569025e-09
MCFD2	7.806046417078624e-08
MCHR1	3.841424140743289e-08
MCHR2	1.367479646235497e-08
MCIDAS	5.0364916741073944e-08
MCL1	7.234033288692849e-08
MCM10	1.2989138147898812e-07
MCM2	1.1254703421740094e-07
MCM3	1.0190373569184967e-07
MCM3AP	1.5611056007492118e-07
MCM4	6.644341430780382e-08
MCM5	1.1933526147516698e-07
MCM6	5.551603512147119e-08
MCM7	6.966938006280269e-08
MCM8	4.166072821883348e-08
MCM9	2.5800812627386505e-08
MCMBP	4.14269390742184e-08
MCMDC2	2.543675047614986e-08
MCOLN1	1.5966633811270573e-07
MCPH1	2.610732183533338e-08
MCRS1	1.5383650989727695e-07
MCTS1	6.284959473972868e-08
MCTS2P	0.0
MCU	0.0
MCUB	2.4270241916939898e-06
MCUR1	2.303059004900141e-06
MDC1	3.87541253334219e-08
MDFI	1.3578923589285447e-07
MDFIC	1.4811417136651935e-07
MDGA1	1.6623389798011254e-09
MDGA2	1.6623389798011254e-09
MDH1	8.803878829263936e-07
MDH2	2.4366494829864195e-07
MDK	1.2354636869152302e-07
MDM2	8.567310383118194e-08
MDM4	6.693862491766067e-08
MDN1	1.9704872206363833e-07
MDS1	2.263751446861885e-08
ME1	1.8190239786589774e-08
ME2	7.166804721131987e-08
ME3	5.8566590173604616e-08
MEA1	6.409078864808696e-08
MEAF6	1.3884106626847744e-07
MEAK7	1.6315623072481999e-07
MECOM	3.501493096128732e-08
MECP2	3.711295942393756e-08
MECR	1.3297218055327391e-08
MED1	5.193015612397729e-08
MED10	6.270244453851232e-08
MED11	3.184609729981071e-08
MED12	5.909293182277356e-08
MED12L	2.0066018214986473e-08
MED13	2.682722617622924e-08
MED13L	3.812343644407578e-08
MED14	3.912246489591113e-08
MED15	7.713905740935176e-08
MED16	2.842939606176636e-08
MED17	3.657291315272866e-08
MED18	3.637061450367501e-08
MED19	3.87042338223511e-08
MED20	4.5310524581076184e-08
MED21	4.681799909609445e-08
MED22	8.345105976936468e-08
MED23	3.904265757663295e-08
MED24	1.997704116291523e-08
MED25	2.6908770985952014e-08
MED26	2.4480922025179557e-08
MED27	3.113870499951065e-08
MED28	1.2733859469598403e-07
MED29	1.668205395803361e-08
MED30	2.5124880977628024e-08
MED31	1.2575051836305015e-07
MED4	5.4077320746426474e-08
MED6	3.3782206022585615e-08
MED7	7.713506409644402e-08
MED8	1.0051453034698587e-07
MED9	3.522356548964978e-08
MEF2A	6.566182097462583e-08
MEF2B	1.3357539785849837e-07
MEF2C	5.976010450250525e-08
MEF2D	5.2826183120169585e-08
MEFV	1.172742563925563e-07
MEGF10	1.0067548981129129e-07
MEGF11	4.0301542699274355e-08
MEGF6	8.580824285198716e-08
MEGF8	1.6729025836399827e-07
MEI4	0.0
MEIG1	0.0
MEIKIN	5.319899006772468e-08
MEIOB	6.471540075915993e-08
MEIS1	6.193741465201039e-08
MEIS2	1.276506449196244e-07
MEIS3	6.13789862517242e-09
MELK	1.0330464253171876e-07
MELTF	1.509089222618839e-07
MEMO1	1.5245245308207685e-08
MEN1	1.5283470285813817e-07
MEOX1	5.828225800126183e-08
MEOX2	1.894238185212736e-07
MEP1A	1.0067424159206571e-07
MEP1B	2.2288306519147068e-07
MEPCE	2.7878820072444405e-08
MEPE	9.353334113729135e-09
MERTK	3.580896412996697e-07
MESD	1.492638320944269e-07
MESDC1	0.0
MESDC2	3.911126130780582e-08
MET	5.974328867232439e-08
METAP1	1.415313951304593e-07
METAP2	1.207517569604089e-07
METT11D1	1.1323567172733735e-07
METTL1	5.734553847117962e-07
METTL14	1.3984458163761155e-08
METTL21A	8.256596739758116e-08
METTL22	7.631923191824683e-09
METTL23	5.341319619155389e-08
METTL2A	0.0
METTL2B	1.8460649764732475e-06
METTL3	1.8199082038092682e-08
METTL9	0.0
MEX3B	7.659660792804292e-08
MEX3D	1.7172137885992043e-08
MFAP1	1.6508990698286747e-07
MFAP2	1.3153713989782305e-07
MFAP3	2.8329035131493447e-08
MFAP4	3.247858935445817e-08
MFAP5	1.416449359892052e-07
MFF	1.1749140129000866e-08
MFGE8	8.555581207853443e-08
MFI2	7.298465126781139e-08
MFN1	7.806955153760433e-08
MFN2	7.470861611150885e-08
MFNG	1.1665747151180059e-07
MFRP	0.0
MFSD10	2.3409177672049587e-08
MFSD3	8.076424201176395e-08
MGA	2.2017783093439526e-08
MGAM	1.0951131748398621e-07
MGAT1	2.0430818786471976e-07
MGAT3	1.220047032527988e-07
MGAT4A	9.353334113729135e-09
MGAT4B	3.1938229519319534e-08
MGC16025	6.162423598009126e-08
MGEA5	3.388684878306171e-07
MGLL	5.0929847477198915e-08
MGME1	1.1430740487594544e-09
MGMT	1.5601252293471666e-07
MGP	4.21084641339307e-08
MGRN1	3.391601440297585e-08
MGST1	5.3295993900657515e-08
MGST2	4.1524087097717367e-07
MGST3	2.1502731695991744e-07
MHC2TA	4.383484135635253e-08
MIA	8.51553488651145e-08
MIA2	2.401586055872391e-07
MIA3	1.680956141568931e-07
MIB1	4.6817730293779854e-08
MIB2	7.814263446482988e-08
MICA	1.1829597639600501e-07
MICAL1	1.922860990780151e-07
MICAL3	6.512890287194927e-08
MICALCL	1.4338051115246054e-07
MICALL1	1.345943121927097e-07
MICALL2	1.1725299283536213e-07
MICB	4.9890904698406064e-08
MICOS10	6.127455877984724e-09
MICOS13	6.127455877984724e-09
MICU1	0.0
MICU2	1.2366551387112042e-05
MICU3	2.303059004900141e-06
MID1	4.352526937901541e-06
MID1IP1	3.88347407491918e-06
MID2	2.3933932419017066e-07
MIEF1	1.0145981737604289e-07
MIEF2	1.1749140129000866e-08
MIEN1	3.808899774055534e-08
MIER1	3.887814652859118e-08
MIER2	2.3278447621243665e-08
MIER3	1.8608896705380674e-08
MIF	3.56879147448719e-07
MIF4GD	1.142826066904295e-07
MIGA1	0.0
MIGA2	0.0
MINA	4.394314949434372e-08
MINAR1	3.404748388610693e-08
MINDY3	4.033040700443824e-08
MINK1	8.258984566486922e-08
MINPP1	9.212094849744663e-08
MIOS	1.0575018520256005e-08
MIP	2.646493200271174e-07
MIPEP	6.191579566243036e-07
MIR	1.2395622257277396e-08
MIS12	2.8575933890041696e-08
MIS18A	6.135525093108943e-08
MIS18BP1	2.4294917460175037e-08
MISP	1.1661581793378376e-07
MITD1	9.809519173738768e-08
MITF	4.8251248130675756e-08
MIXL1	4.221675976818113e-08
MKI67	1.486449142668797e-07
MKI67IP	5.383074135213902e-08
MKKS	1.4413637600504948e-07
MKL1	2.6431475992077598e-08
MKL2	1.1121284080574814e-07
MKLN1	1.1292044010318354e-07
MKNK1	6.244369095654936e-08
MKNK2	6.32446828751062e-08
MKRN1	8.10745025503428e-08
MKRN2	1.1217476492690229e-07
MKRN3	2.6399206705374045e-08
MKRN4P	1.0371271986745928e-08
MKS1	9.90756531626434e-08
MKX	2.99430545552142e-08
MLC1	7.17447565647122e-08
MLEC	8.804069066972444e-08
MLF1	1.7282078562629e-07
MLF1IP	1.212505104773475e-07
MLF2	3.043967214527548e-08
MLH1	8.343286189577256e-08
MLH3	5.2153480903815705e-08
MLIP	7.344107493704754e-08
MLKL	9.801672854622103e-08
MLL	8.460092486874032e-08
MLL2	8.031443453753562e-08
MLLT1	1.968240372576905e-08
MLLT10	3.124771228386491e-08
MLLT11	7.121253032560097e-08
MLLT3	9.365487899159537e-08
MLLT4	9.07613025156255e-08
MLLT6	1.1357953384231753e-07
MLN	8.921044551407388e-09
MLNR	2.1933564667881237e-08
MLPH	1.580514816330791e-07
MLST8	7.020683503102384e-08
MLX	1.0166843270538874e-07
MLXIP	7.042819731491339e-08
MLXIPL	1.1132842669599869e-07
MLYCD	2.9883057653291857e-07
MMAA	4.344450780422382e-05
MMAB	0.0
MMACHC	0.0
MMADHC	0.0
MMD	3.430548436933958e-08
MME	8.802635752205327e-08
MMP1	1.6471008262419266e-07
MMP10	2.0514254706702354e-07
MMP11	1.715059168085385e-07
MMP12	1.2228450951490374e-07
MMP13	8.632923316913648e-08
MMP14	2.3180135489210125e-07
MMP15	7.827963582737727e-08
MMP16	1.4891468364537904e-07
MMP17	1.2168978530493002e-07
MMP19	1.3022867040534483e-07
MMP2	9.799989855202501e-08
MMP20	9.137158471712548e-08
MMP21	9.614345163867357e-08
MMP23B	9.614345163867357e-08
MMP24	1.5169093248812875e-07
MMP25	1.5855655301035413e-07
MMP26	9.501067032080334e-08
MMP27	9.614345163867357e-08
MMP28	1.1249703580597197e-07
MMP3	1.7745436084248687e-07
MMP7	1.1428980970294945e-07
MMP8	1.1792161818731299e-07
MMP9	1.0762117354346582e-07
MMRN1	1.4374046062342548e-07
MMRN2	6.397762779081528e-08
MMS19	1.90081685734072e-07
MMS22L	5.383100312429169e-08
MMUT	2.0717973236340714e-07
MN1	5.7728428021252715e-08
MNAT1	6.748732494007855e-08
MND1	3.224937718205462e-08
MNDA	3.6494814055959474e-08
MNS1	9.009709097922456e-08
MNT	5.604418036448249e-08
MNX1	2.635748268275977e-08
MOAP1	1.3915861228643026e-07
MOB1A	7.472323607927087e-08
MOB1B	7.472323607927087e-08
MOB2	1.6064791352911215e-07
MOB3A	1.1447838237546407e-07
MOB3B	1.1447838237546405e-07
MOB3C	1.1447838237546404e-07
MOB4	1.0555946884808957e-07
MOBKL1A	1.1447838237546405e-07
MOBKL1B	7.844573114055097e-08
MOBKL2B	1.5882792315879855e-08
MOBKL3	1.8837091757836908e-07
MOCS2	1.5963301501228194e-07
MOCS3	3.366941976259034e-07
MOG	8.063157444674236e-08
MOGAT2	6.714684644400716e-09
MOGAT3	6.714684644400716e-09
MOGS	1.062640646315885e-07
MOK	3.739394264845505e-08
MON1A	2.440497713383609e-07
MON1B	4.483828384027114e-07
MON2	1.5911283577582364e-07
MORC2	4.59953574344689e-08
MORC3	9.08291008822491e-08
MORC4	2.8103873825025854e-08
MORF4L1	4.48930449937149e-08
MORF4L2	7.022634533958896e-08
MORN2	2.9823008525548105e-07
MORN4	0.0
MOS	1.0785667806098255e-07
MOSMO	7.969054043242769e-08
MOSPD1	2.5466346455508684e-07
MOV10	9.105015354063684e-08
MOV10L1	1.0822594025903713e-06
MPDU1	3.234781012939399e-06
MPDZ	1.646626846207696e-07
MPG	7.460761107883203e-08
MPHOSPH10	3.141506155289017e-08
MPHOSPH6	1.8407349879727674e-07
MPHOSPH8	1.4141492278477865e-07
MPHOSPH9	5.396054087781562e-08
MPIG6B	4.0054399792102974e-08
MPL	1.4543800986080978e-08
MPO	7.599912371685732e-07
MPP1	2.726157001176023e-07
MPP2	6.570996137025551e-08
MPP3	1.6029764379702245e-07
MPP4	3.983899946019667e-08
MPP5	2.70579267989348e-07
MPP6	4.829260741161368e-07
MPP7	6.27135562080076e-08
MPRIP	2.303879113635927e-08
MPST	2.580503558374586e-07
MPV17	7.341965607508766e-08
MPZ	1.5047489505380808e-07
MPZL1	7.419245029042146e-07
MR1	1.5277548338878507e-08
MRAP	8.862455911016647e-08
MRAP2	4.40933834983467e-08
MRAS	2.7411453228270153e-08
MRC1	1.052517919019953e-07
MRC2	8.301416646579473e-08
MRE11	4.301677696488388e-08
MRE11A	7.185787784931553e-08
MREG	8.749966399605228e-08
MRFAP1	6.892771131292644e-08
MRFAP1L1	1.2318703945736268e-07
MRGBP	3.585065703197992e-08
MRGPRX1	1.7149188530069275e-08
MRGPRX2	0.0
MRI1	2.121538566501079e-08
MRNIP	2.049995079913133e-08
MROH2B	5.501222188561512e-08
MRPL1	2.7668317233766954e-08
MRPL10	6.131578991600971e-07
MRPL11	7.340596024192242e-07
MRPL12	6.004065657508117e-07
MRPL13	1.850099217945763e-08
MRPL14	5.206839219571068e-10
MRPL15	5.206839219571068e-10
MRPL16	5.206839219571068e-10
MRPL17	2.8767164728535653e-07
MRPL18	1.0444104205765096e-07
MRPL19	1.260999634519158e-07
MRPL2	8.105561472572543e-09
MRPL20	5.880510092129153e-07
MRPL21	5.206839219571068e-10
MRPL22	5.206839219571068e-10
MRPL23	1.2819024846816068e-07
MRPL24	5.357193063290815e-08
MRPL27	1.850099217945763e-08
MRPL28	5.464318112609898e-07
MRPL3	9.789785083610553e-08
MRPL30	5.206839219571068e-10
MRPL32	5.8856016381462406e-09
MRPL33	5.206839219571068e-10
MRPL34	2.4151154417587586e-08
MRPL35	5.206839219571068e-10
MRPL36	5.206839219571068e-10
MRPL37	5.206839219571068e-10
MRPL38	7.025144219943963e-07
MRPL39	5.206839219571068e-10
MRPL4	9.86186375423439e-07
MRPL40	5.206839219571068e-10
MRPL41	5.206839219571068e-10
MRPL42	9.630653064403706e-07
MRPL43	5.206839219571068e-10
MRPL44	9.644306279766968e-07
MRPL45	5.206839219571068e-10
MRPL46	5.206839219571067e-10
MRPL47	5.206839219571067e-10
